dtin,src,district,county,hwy,brm,bdp,erm,edp,lane,csj,pjdesc,workid,wrk,funcode,descr,layer,itm,lin,layerno,mthk,activity,letdate,compdate,qty,unt,cost,spec_yr,rehab
20160815,SM,11,210,US0096,322,-1.323,324,1.786,ML NS,006306087,SEAL COAT,,SC,,"AGGR(TY PE GR3 OR TY PL GR3)(CROSSOVER) | AGGR (TY PE, GR4 OR TY PL, GR4) | ASPH (AC-20-5TR)(INTER) | ASPH (AC-20-5TR)(CROSSOVER) | AGGR (STKPL)(TY PE, GR4 OR TY PL, GR4) | AGGR (TY B, GR3) | ASPH (AC-20-5TR) | AGGR(TY PE GR4 OR TY PL GR4)(INTER) | AGGR (TY PE,GR3 OR TY PL,GR3) | AGGR(TY PE GR3 OR TY PL GR3)(INTER) | AGGR (TY PB GR 3)(MOD) | AGGR (STKPL)(TY PE,GR 3 OR TY PL, GR 3)",Seal coat 2 CR,316,736,1,,,200312,20050707,,,5905491.3,1993,
20160815,SM,11,210,US0096,316,0.116,320,0.747,ML NS,006306088,HOT MIX OVERLAY,,OV,,ASPH (AC-15P OR CRS-2P),Seal coat,316,85,2,,,200507,20090101,,,20854.35,2004,
20160815,SM,11,210,US0096,316,0.116,320,0.747,ML NS,006306088,HOT MIX OVERLAY,,OV,,D-GR HMA(QCQA) TY-C SAC-B PG70-22,Dense-graded TY-C,341,95,1,2,,200507,20090101,,,1058706,2004,
20160815,SM,11,210,US0096,316,0.116,320,0.747,ML NS,006306088,HOT MIX OVERLAY,,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(12"")",Flexible base,351,100,3,12,,200507,20090101,,,2300,2004,
20160815,SM,11,210,SH0087,332,1.446,334,0.618,ML NS,006306089,SEAL COAT,,SC,,"AGGR (TY PE OR TY PL GR-3 SAC-A) | AGGR (TY-E OR TY-L GR-5 SAC-B) | AGGR(TY-PL GR-5 SAC-B) | ASPH (AC-10-2TR, AC-15P OR AC-15XP) | AGGR(TY-E GR-5 SAC-A) | AGGR(TY-PE OR TY-PL GR-4 SAC-B) | AGGR (TY-E OR TY-L GR-4 SAC-B) | AGGR (TY-PE OR PL-GR-3 SAC-B) | ASPH (AC-20-5TR) | AGGR (TY-PE OR PL) (GR 4)(SAC-A) | ASPH (CRS-2P OR CHFRS-2P)",Seal coat 3 CR,316,220,1,,,200811,20100101,,,5430110,2004,
20160815,SM,11,210,US0059,326,0.952,328,1.082,ML NS,006306094,REHABILITATE EXISTING PAVEMENT,,RER,,"REM STAB BASE & ASPH (6""-12"") | REMOVING STAB BASE AND ASPH PAV (4"")",Milling,105,70,4,6,,201212,20140202,471,SY,51,2004,HR
20160815,SM,11,210,US0059,326,0.952,328,1.082,ML NS,006306094,REHABILITATE EXISTING PAVEMENT,,RER,,AGGR(TY-E OR TY-L GR-4) | ASPH (AC-10-2TR OR AC-15P),Seal coat grade 4,316,100,3,,,201212,20140202,,,251809.36,2004,HR
20160815,SM,11,210,US0059,326,0.952,328,1.082,ML NS,006306094,REHABILITATE EXISTING PAVEMENT,,RER,,D-GR HMA(METH) TY-D PG64-22 | D-GR HMA(METH) TY-B PG64-22,Dense-graded HMA,340,110,1,1.5,,201212,20140202,324,TON,143.895,2004,HR
20160815,SM,11,210,US0059,326,0.952,328,1.082,ML NS,006306094,REHABILITATE EXISTING PAVEMENT,,RER,,"PLANE ASPH CONC PAV (4"")",Milling,354,135,5,4,,201212,20140202,,,199266.84,2004,HR
20160815,SM,11,210,US0059,326,0.952,328,1.082,ML NS,006306094,REHABILITATE EXISTING PAVEMENT,,RER,,PRODUCTION BONUS/PENALTY | PLACEMENT BONUS/PENALTY | SUPERPAVE MIXTURES SP-B PG76-22,Superpave SP-B,3270,394,2,4,,201212,20140202,,,1684535.5,2004,HR
20160815,SM,11,210,SH0087,334,0.845,340,1.581,ML NS,006401062,SEAL COAT,,SC,,"ASPH (AC-10-2TR, AC-15P OR AC-15XP) | AGGR(TY-E GR-3 SAC-A) | AGGR(TY PL GR4)(LOAD,HAUL&DISTRB.) | AGGR(TY-PE OR TY-PL GR-4 SAC-B) | AGGR (TY-E OR TY-L GR-4 SAC-B) | ASPH(CHFRS-2P) | ASPH (AC-20-5TR) | AGGR(TY-E GR-3 SAC-B) | AGGR (TY-PE OR PL) (GR 4)(SAC-A) | ASPH (CRS-2P OR CHFRS-2P) | AGGR(TY-E GR-5 SAC-B)",Seal coat 3 CR,316,280,1,,,200711,20081010,,,6441489.75,2004,
20160815,SM,11,210,SH0087,334,0.845,336,0.226,ML NS,006401064,RESURFACE WITH HOT MIX ASPHALT,,OV,,EMBANKMENT (VEHICLE)(ORD COMP)(TY B),Fill,132,84,5,,,200906,20100202,,,600,2004,
20160815,SM,11,210,SH0087,334,0.845,336,0.226,ML NS,006401064,RESURFACE WITH HOT MIX ASPHALT,,OV,,"ASPH (AC-15P OR AC-10-2TR OR CRS-2P) | AGGR(TY-PE, TY-PL, TY-E, OR TY-L GR-4)",Seal coat grade 4,316,100,2,,,200906,20100202,,,107547.75,2004,
20160815,SM,11,210,SH0087,334,0.845,336,0.226,ML NS,006401064,RESURFACE WITH HOT MIX ASPHALT,,OV,,D-GR HMA(QCQA) TY-D SAC-A PG64-22 | PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-A PG70-22 | PLACEMENT BONUS/PENALTY,Dense-graded HMA,341,110,1,1.5,,200906,20100202,,,1118944.789,2004,
20160815,SM,11,210,SH0087,334,0.845,336,0.226,ML NS,006401064,RESURFACE WITH HOT MIX ASPHALT,,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(12"")",Flexible base,351,120,4,12,,200906,20100202,,,106552.74,2004,
20160815,SM,11,210,SH0087,334,0.845,336,0.226,ML NS,006401064,RESURFACE WITH HOT MIX ASPHALT,,OV,,"PLANE ASPH CONC PAV (2"" TO 6"") | PLANE ASPH CONC PAV (0"" TO 1 1/2"")",Milling,354,125,3,6,,200906,20100202,44084,SY,1.65,2004,
20160815,SM,11,210,SH0087,340,1.583,344,0.346,ML NS,006401065,RESURFACE WITH SEAL COAT,,SC,,ASPH (AC-20-5TR) | AGGR(TY-PB GR-3 SAC-A) | AGGR (TY-PB GR-4 OR TY-PL GR-4 SAC-B),Seal coat 2 CR,316,250,1,,,201211,20131212,,,712536.85,2004,PM
20160815,SM,11,210,SH0087,340,1.583,344,0.346,ML NS,006401065,RESURFACE WITH SEAL COAT,,SC,,AGGR (TIER I) | ASPH (TIER I) | AGGR (TIER II) | ASPH (TIER II),Seal coat,3235,375,2,,,201211,20131212,,,6805206.97,2004,PM
20160815,SM,11,203,FM0001,456,-0.038,460,0,ML NS,006404033,SEAL COAT,,SC,,"AGGR (TY PE, GR4 OR TY PL, GR4) | ASPH (AC-20-5TR)(INTER) | AGGR (TY E, GR 3) | ASPH (AC-20-5TR)(CROSSOVER) | AGGR (TY E, GR 4)(INTER) | AGGR (TY PE, GR5 OR TY PL, GR5) | ASPH (AC-20-5TR) | AGGR (TY PE,GR3 OR TY PL,GR3) | AGGR(TY PE GR4 OR TY PL GR4)(INTER) | AGGR(TY PE GR3 OR TY PL GR3)(INTER) | AGGR (STKPL)(TY PE, GR4 OR TY PL, GR4) | AGGR (STKPL)(TY PE,GR 3 OR TY PL, GR 3) | AGGR (TY E, GR 4)(CROSSOVER)",Seal coat 3 CR,316,565,1,,,200412,20051010,,,7279390.99,1993,
20160815,SM,11,203,FM0001,456,-0.045,460,0.001,ML NS,006404036,RESURFACE WITH SEAL COAT,,SC,,"AGGR (TY-E OR TY-L GR-5 SAC-B) | AGGR(TY-PE GR-3 SAC-A) | AGGR TY-PE OR TY-PL GR-5 SAC-B | AGGR (TY-E OR TY-L GR-4 SAC-B) | ASPH (AC-20-5TR) | ASPH (CHFRS-2P OR CRS-2P) | AGGR(TY-PE OR TY-PL GR-4 SAC-B) | ASPH (AC-15P, AC-20-XP, OR AC-10-2TR)",Seal coat 3 CR,316,280,1,,,201010,20111212,,,5746278.6,2004,
20160815,SM,11,202,FM0001,474,0.081,476,0.797,ML NS,006410020,SEAL COAT,,SC,,ASPH(CHFRS-2P) | ASPH (AC-20-5TR) | AGGR (TY PE OR PL GR 4) | AGGR(TY-L GR-4 SAC-B) | ASPH (CRS-2P),Seal coat grade 4,316,125,1,,,200510,20060707,,,1143337.534,2004,
20160815,SM,11,114,US0287,618,0,624,0.407,ML NS,010903031,RESURFACE WITH SEAL COAT,,SC,,"AGGR(TY-PE OR TY-PL GR-4 SAC-B) | ASPH (AC-20-5TR) | ASPH (AC-10-2TR, AC-15P OR AC-15XP)",Seal coat grade 4,316,75,1,,,201001,20101111,,,977906.5,2004,
20160815,SM,11,114,US0287,634,1.262,634,1.892,ML NS,010904025,BASE AND PAVEMENT REPAIR,,OV,,EMBANKMENT (VEHICLE)(ORD COMP)(TY B),Fill,132,98,8,,,200605,20070808,,,10000,2004,
20160815,SM,11,114,US0287,634,1.262,634,1.892,ML NS,010904025,BASE AND PAVEMENT REPAIR,,OV,,FL BS (CMP IN PLACE)(TY A GR 2)(IN VEH),Flexible base Gr 2,247,102,6,,,200605,20070808,,,10500,2004,
20160815,SM,11,114,US0287,634,1.262,634,1.892,ML NS,010904025,BASE AND PAVEMENT REPAIR,,OV,,AGGR(TY-PB GR-3 SAC-A) | AGGR(TY-E OR TY-L GR-4) | ASPH (AC-15P OR CRS-2P),Seal coat 2 CR,316,105,4,,,200605,20070808,,,626794.57,2004,
20160815,SM,11,114,US0287,634,1.262,634,1.892,ML NS,010904025,BASE AND PAVEMENT REPAIR,,OV,,D-GR HMA(METH) TY-C PG64-22,Dense-graded TY-C,340,118,2,,,200605,20070808,,,132496,2004,
20160815,SM,11,114,US0287,634,1.262,634,1.892,ML NS,010904025,BASE AND PAVEMENT REPAIR,,OV,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D PG64-22 | PLACEMENT BONUS/PENALTY,Dense-graded TY-D,341,115,3,,,200605,20070808,,,3316080,2004,
20160815,SM,11,114,US0287,634,1.262,634,1.892,ML NS,010904025,BASE AND PAVEMENT REPAIR,,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(9"")",Flexible base,351,120,7,9,,200605,20070808,,,141450,2004,
20160815,SM,11,114,US0287,634,1.262,634,1.892,ML NS,010904025,BASE AND PAVEMENT REPAIR,,OV,,"PLANE ASPH CONC PAV (2 1/2"") | PLANE ASPH CONC PAV(4.5"") | PLANE ASPH CONC PAV (1.5"") | PLAN & TEXT ASPH CONC PAV(0"" TO 3"")",Milling,354,124,5,4.5,,200605,20070808,63850,SY,5.74,2004,
20160815,SM,11,114,US0287,634,1.262,634,1.892,ML NS,010904025,BASE AND PAVEMENT REPAIR,,OV,,"FULL-DEPTH REPAIR CPCD (9"") | FULL-DEPTH REPAIR CPJR (9"")",Concrete pavement,361,136,1,9,,200605,20070808,382,SY,297,2004,
20160815,SM,11,203,SL0547,748,0.439,748,1.186,ML EW,011809007,RESURFACE EXISTING PAVEMENT,,OV,,"REMOVING STAB BASE AND ASPH PAV (6"")",Milling,105,85,3,6,,200805,20090707,,,1904,2004,
20160815,SM,11,203,SL0547,748,0.439,748,1.186,ML EW,011809007,RESURFACE EXISTING PAVEMENT,,OV,,AGGR(TY-E OR TY-L GR-4) | ASPH (AC-15P OR AC-10-2TR OR CRS-2P),Seal coat grade 4,316,105,2,,,200805,20090707,,,101532.85,2004,
20160815,SM,11,203,SL0547,748,0.439,748,1.186,ML EW,011809007,RESURFACE EXISTING PAVEMENT,,OV,,D-GR HMA(QCQA) TY-C SAC-B PG64-22 | PRODUCTION BONUS/PENALTY | PLACEMENT BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-B PG64-22 | D-GR HMA(QCQA) TY-D SAC-B PG70-22,Dense-graded HMA,341,115,1,1.5,,200805,20090707,,,1340528.5,2004,
20160815,SM,11,203,SL0547,748,0.439,748,1.186,ML EW,011809007,RESURFACE EXISTING PAVEMENT,,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(12"")",Flexible base,351,230,5,12,,200805,20090707,,,18047.2,2004,
20160815,SM,11,203,SL0547,748,0.439,748,1.186,ML EW,011809007,RESURFACE EXISTING PAVEMENT,,OV,,"PLANE ASPH CONC PAV (4"")",Milling,354,130,4,4,,200805,20090707,,,66326.75,2004,
20160815,SM,11,174,US0259,344,0.114,348,1.228,ML NS,013806037,MILL & INLAY TRAVEL LANES AND FULL WIDTH SURFACE TREATMENT,,OV,,EMULS ASPH (CSS-1H)(FOG SEAL),Fog seal,314,286,2,,,200404,20050101,,,26866.8,1993,
20160815,SM,11,174,US0259,344,0.114,348,1.228,ML NS,013806037,MILL & INLAY TRAVEL LANES AND FULL WIDTH SURFACE TREATMENT,,OV,,"ASPH (AC-20-5TR) | ASPH (CRS-1P OR CRS-2P) | AGGR (TY PE, GR3)",Seal coat grade 3,316,60,3,,,200404,20050101,,,270669.3,1993,
20160815,SM,11,174,US0259,344,0.114,348,1.228,ML NS,013806037,MILL & INLAY TRAVEL LANES AND FULL WIDTH SURFACE TREATMENT,,OV,,"PLANE ASPH CONC PAV (5"")",Milling,354,70,4,5,,200404,20050101,,,130982.4,1993,
20160815,SM,11,174,US0259,344,0.114,348,1.228,ML NS,013806037,MILL & INLAY TRAVEL LANES AND FULL WIDTH SURFACE TREATMENT,,OV,,HOT MIX (TY B)(BASE)(PG 64-22) | HOT MIX (TY C)(SURF)(PG 76-22S),Dense-graded HMA,3146,165,1,,,200404,20050101,13343,TON,44.5,1993,
20160815,SM,11,174,US0259,338,0,344,0.317,ML NS,013806039,RESURFACE WITH POROUS FRICTION COURSE,,OV,,ASPH (AC-20-5TR) | AGGR (TY PE OR PL GR 4),Seal coat grade 4,316,60,3,,,200904,20091111,,,471125.4,2004,
20160815,SM,11,174,US0259,338,0,344,0.317,ML NS,013806039,RESURFACE WITH POROUS FRICTION COURSE,,OV,,D-GR HMA(QCQA) TY-D PG64-22,Dense-graded TY-D,341,70,2,,,200904,20091111,,,821453.15,2004,
20160815,SM,11,174,US0259,338,0,344,0.317,ML NS,013806039,RESURFACE WITH POROUS FRICTION COURSE,,OV,,PFC (ASPHALT) PG76-22 | PFC (AGGREGATE)(PG76 MIX) SAC-A,Permeable friction course PFC,342,75,1,1.5,,200904,20091111,16295,TON,49.33,2004,
20160815,SM,11,174,US0259,338,0,344,0.317,ML NS,013806039,RESURFACE WITH POROUS FRICTION COURSE,,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(12"")",Flexible base,351,85,4,12,,200904,20091111,,,401455.6,2004,
20160815,SM,11,210,US0084,866,11.436,886,1.01,ML EW,017502080,REHAB EXISTING PAVEMENT,,RER,,EMBANKMENT (VEHICLE)(ORD COMP)(TY C),Fill,132,60,7,,,200904,20110707,,,46940,2004,
20160815,SM,11,210,US0084,866,11.436,886,1.01,ML EW,017502080,REHAB EXISTING PAVEMENT,,RER,,"CEM TRT (EXIST MATL)(STR-O)(DC)(15"") | CEMENT",Cement treated base,275,80,6,15,,200904,20110707,,,859010.4,2004,
20160815,SM,11,210,US0084,866,11.436,886,1.01,ML EW,017502080,REHAB EXISTING PAVEMENT,,RER,,PRIME COAT (MC-30),Prime coat,310,90,8,,,200904,20110707,,,141984.5,2004,
20160815,SM,11,210,US0084,866,11.436,886,1.01,ML EW,017502080,REHAB EXISTING PAVEMENT,,RER,,"AGGR (TY PE,TY-PL,TY-E, OR TY-L GR-3) | AGGR(TY-E OR TY-L GR-4) | ASPH (AC-15P OR AC-10-2TR OR CRS-2P)",Seal coat 2 CR,316,95,3,,,200904,20110707,,,856881.2,2004,
20160815,SM,11,210,US0084,866,11.436,886,1.01,ML EW,017502080,REHAB EXISTING PAVEMENT,,RER,,D-GR HMA(METH) TY-D PG64-22,Dense-graded TY-D,340,110,1,,,200904,20110707,2443,TON,101.09,2004,
20160815,SM,11,210,US0084,866,11.436,886,1.01,ML EW,017502080,REHAB EXISTING PAVEMENT,,RER,,PRODUCTION BONUS/PENALTY | PLACEMENT BONUS/PENALTY | D-GR HMA(QCQA) TY-C SAC-A PG70-22,Dense-graded TY-C,341,116,2,2,,200904,20110707,,,1814298,2004,
20160815,SM,11,210,US0084,866,11.436,886,1.01,ML EW,017502080,REHAB EXISTING PAVEMENT,,RER,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(12"")",Flexible base,351,120,5,12,,200904,20110707,,,120000,2004,
20160815,SM,11,210,US0084,866,11.436,886,1.01,ML EW,017502080,REHAB EXISTING PAVEMENT,,RER,,"PLANE ASPH CONC PAV(0"" TO 2"")",Milling,354,122,4,2,,200904,20110707,,,8401.5,2004,
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,EMBANKMENT (FINAL)(ORD COMP)(TY B),Fill,132,85,10,,,201208,20141111,,,24810,2004,HR
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,FL BS (RDWY DEL) (TY D GR 2),Flexible base Gr 2,247,120,6,,,201208,20141111,15265,TON,38.055,2004,HR
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,"REWORK BS MTL (TY D)(12"")(ORD COMP)",Flexible base,251,123,7,12,,201208,20141111,,,7314.66,2004,HR
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,"CEMENT | CEMENT TREAT (EXIST MATL)(12"") | CEMENT TREAT(MX EXST MTL & NW BS)(12"")",Cement treated base,275,125,9,12,,201208,20141111,,,330253.06,2004,HR
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,ASPH (RC-250) | AGGR (TY-E GR-3 OR TY-L GR-3) | ASPH (AC-15P OR AC-10-2TR OR CRS-2P) | AGGR (TY-E GR-5 OR TY-L GR-5),Seal coat 2 CR,316,140,4,,,201208,20141111,,,409410.935,2004,HR
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,D-GR HMA(METH) TY-D PG64-22,Dense-graded TY-D,340,161,1,,,201208,20141111,,,10150.38,2004,HR
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(12"")",Flexible base,351,165,8,12,,201208,20141111,,,117000,2004,HR
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,"PLANE ASPH CONC PAV(0"" TO 6"")",Milling,354,171,5,6,,201208,20141111,,,79502.4,2004,HR
20160815,SM,11,210,US0084,886,1.01,888,1.509,ML EW,017502083,RECONSTRUCT EXISTING PAVEMENT,,RER,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-C SAC-A PG70-22 | PLACEMENT BONUS/PENALTY | D-GR HMA(QCQA) TY-B PG64-22,Dense-graded HMA,3224,466,2,7,,201208,20141111,,,2156412.9,2004,HR
