dtin,src,district,county,hwy,brm,bdp,erm,edp,lane,csj,pjdesc,workid,wrk,funcode,descr,layer,itm,lin,layerno,mthk,activity,letdate,compdate,qty,unt,cost,spec_yr,rehab
20160727,SM,9,110,IH0035W,1,0.078,14,0.341,ML NS,001423028,"SEAL COAT, MICROSURFACE AND PAVEMENT MARKERS",,SC,,ASPH (AC-20-5TR) | AGGR(TY-PL GR-5 SAC-B) | AGGR(TY-PL GR-4 SAC-B),Seal coat 2 CR,316,70,1,,,200707,20081010,,,948539.6,2004,
20160727,SM,9,161,IH0035,320,0.235,331,0.278,ML,001501192,"PLANING, SEAL, ACP OVERLAY & INSTALLING MEDIAN BARRIER",,OV,,EMBANK (ORD COMP)(TY C)(CL 2),Fill,132,70,5,,,200305,20060808,5247,CY,19.24333333,1993,
20160727,SM,9,161,IH0035,320,0.235,331,0.278,ML,001501192,"PLANING, SEAL, ACP OVERLAY & INSTALLING MEDIAN BARRIER",,OV,,"ASPH (AC-20-5TR) | AGGR (TY PL, GR4)",Seal coat grade 4,316,95,2,,,200305,20060808,,,814516.35,1993,
20160727,SM,9,161,IH0035,320,0.235,331,0.278,ML,001501192,"PLANING, SEAL, ACP OVERLAY & INSTALLING MEDIAN BARRIER",,OV,,REPAIR EXIST FLEX PAV STR (VAR DEPTH),Flexible base,351,106,4,,,200305,20060808,,,77108.1516,1993,
20160727,SM,9,161,IH0035,320,0.235,331,0.278,ML,001501192,"PLANING, SEAL, ACP OVERLAY & INSTALLING MEDIAN BARRIER",,OV,,"PLAN ASPH CONC PAV (1/4') | PLANE ASPH CONC PAV (0' TO 2') | PLAN ASPH CONC PAV (4 IN) | PLAN ASPH CONC PAV (2 IN)",Milling,354,105,3,4,,200305,20060808,416509.13,SY,1.446,1993,
20160727,SM,9,161,IH0035,320,0.235,331,0.278,ML,001501192,"PLANING, SEAL, ACP OVERLAY & INSTALLING MEDIAN BARRIER",,OV,,"REPAIR EXIST CONC PAV (12')",Concrete pavement,361,125,1,12,,200305,20060808,1577.01,SY,190.44,1993,
20160727,SM,9,161,IH0035,336,0.314,340,0.052,ML NS,001501215,"PLANING, SEAL AND ACP OVERLAY",,OV,,EMBANKMENT (ORIGINAL)(ORD COMP)(TY B),Fill,132,60,7,,,200703,20080101,,,12195,2004,
20160727,SM,9,161,IH0035,336,0.314,340,0.052,ML NS,001501215,"PLANING, SEAL AND ACP OVERLAY",,OV,,AGGR(TY-PL GR-4 SAC-B) | ASPH (AC-20-5TR),Seal coat grade 4,316,80,4,,,200703,20080101,,,264291.69,2004,
20160727,SM,9,161,IH0035,336,0.314,340,0.052,ML NS,001501215,"PLANING, SEAL AND ACP OVERLAY",,OV,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-C SAC-B PG76-22 | PLACEMENT BONUS/PENALTY,Dense-graded TY-C,341,90,3,,,200703,20080101,,,105526.25,2004,
20160727,SM,9,161,IH0035,336,0.314,340,0.052,ML NS,001501215,"PLANING, SEAL AND ACP OVERLAY",,OV,,PFC (ASPHALT) PG76-22 | PFC (AGGREGATE)(PG76 MIX) SAC-A,Permeable friction course PFC,342,95,1,,,200703,20080101,10460,TON,329.125,2004,
20160727,SM,9,161,IH0035,336,0.314,340,0.052,ML NS,001501215,"PLANING, SEAL AND ACP OVERLAY",,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(10')",Flexible base,351,105,6,10,,200703,20080101,,,201600,2004,
20160727,SM,9,161,IH0035,336,0.314,340,0.052,ML NS,001501215,"PLANING, SEAL AND ACP OVERLAY",,OV,,"PLANE ASPH CONC PAV (1.5') | PLANE ASPH CONC PAV (0'- 2 1/2')",Milling,354,110,5,2.5,,200703,20080101,61400,SY,1.805,2004,
20160727,SM,9,161,IH0035,336,0.314,340,0.052,ML NS,001501215,"PLANING, SEAL AND ACP OVERLAY",,OV,,"FULL-DEPTH REPAIR CPJR (9')",Concrete pavement,361,120,2,9,,200703,20080101,,,94731.84,2004,
20160727,SM,9,161,IH0035,315,0.495,318,0.841,ML,001502057,"PLANING, SEAL AND ACP OVERLAY",,OV,,AGGR(TY-PL GR-4 SAC-B) | ASPH (AC-20-5TR),Seal coat grade 4,316,80,4,,,200602,20061111,,,428799,2004,
20160727,SM,9,161,IH0035,315,0.495,318,0.841,ML,001502057,"PLANING, SEAL AND ACP OVERLAY",,OV,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-A PG70-22 | PLACEMENT BONUS/PENALTY,Dense-graded TY-D,341,90,3,,,200602,20061111,,,60492,2004,
20160727,SM,9,161,IH0035,315,0.495,318,0.841,ML,001502057,"PLANING, SEAL AND ACP OVERLAY",,OV,,PRODUCTION BONUS/PENALTY | STONE-MTRX-ASPH SMA-D SAC-A PG76-22 | PLACEMENT BONUS/PENALTY,Stone matrix asphalt SMA-D,346,95,1,,,200602,20061111,,,1688294.6,2004,
20160727,SM,9,161,IH0035,315,0.495,318,0.841,ML,001502057,"PLANING, SEAL AND ACP OVERLAY",,OV,,"PLANE ASPH CONC PAV(2' TO 4') | PLANE ASPH CONC PAV (2') | PLANE ASPH CONC PAV (1.5')",Milling,354,100,5,4,,200602,20061111,207691,SY,3.65,2004,
20160727,SM,9,161,IH0035,315,0.495,318,0.841,ML,001502057,"PLANING, SEAL AND ACP OVERLAY",,OV,,"FULL-DEPTH REPAIR CPJR (8')",Concrete pavement,361,116,2,8,,200602,20061111,,,291947.6308,2004,
20160727,SM,9,14,IH0035,302,0.497,304,0.494,ML,001504076,"PLANING, SEAL COAT AND ASPHALT CONCRETE PAVEMENT OVERLAY",,OV,,"AGGR (TY PL GR3) | ASPH (AC-15-5TR) | AGGR (TY PL, GR4)",Seal coat 2 CR,316,80,1,,,200305,20031111,,,201772.3,1993,
20160727,SM,9,14,IH0035,302,0.497,304,0.494,ML,001504076,"PLANING, SEAL COAT AND ASPHALT CONCRETE PAVEMENT OVERLAY",,OV,,"PLANE ASPH CONC PAV (0' TO 2') | PLAN ASPH CONC PAV (2 IN) | PLAN ASPH CONC PAV (1/2 ') | PLAN ASPH CONC PAV (1.5 ')",Milling,354,100,2,2,,200305,20031111,260524,SY,0.9,1993,
20160727,SM,9,14,SH0317,388,0.108,390,0.869,ML NS,001505043,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,RER,,"AGGR(TY-D GR-4 SAC-B) | ASPH(AC-15P,AC-20XP,AC-10-2TR,CHFRS-2P)",Seal coat grade 4,316,70,3,,,200904,20100101,,,117975.5,2004,
20160727,SM,9,14,SH0317,388,0.108,390,0.869,ML NS,001505043,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,RER,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-C SAC-B PG76-22 | PLACEMENT BONUS/PENALTY,Dense-graded TY-C,341,80,2,2,,200904,20100101,,,339065,2004,
20160727,SM,9,14,SH0317,388,0.108,390,0.869,ML NS,001505043,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,RER,,PRODUCTION BONUS/PENALTY | STONE-MTRX-ASPH SMA-F SAC-B PG76-22 | PLACEMENT BONUS/PENALTY,Stone matrix asphalt SMA-F,346,85,1,1.5,,200904,20100101,,,337559,2004,
20160727,SM,9,14,SH0317,388,0.108,390,0.869,ML NS,001505043,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,RER,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(4')",Flexible base,351,90,5,4,,200904,20100101,,,82700,2004,
20160727,SM,9,14,SH0317,388,0.108,390,0.869,ML NS,001505043,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,RER,,"PLANE ASPH CONC PAV(0' TO 2') | PLANE ASPH CONC PAV (4') | PLANE ASPH CONC PAV (2')",Milling,354,95,4,4,,200904,20100101,46749,SY,4,2004,
20160727,SM,9,14,SH0317,388,0.108,390,0.869,ML NS,001505043,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,RER,,"PAV JT UNDERSEAL (24')",Fabric underseal,356,110,6,,,200904,20100101,,,1895.4,2004,
20160727,SM,9,14,IH0035,279,0.911,280,0.213,ML S,001507081,LEVELUP AND PROVIDE PFC OVERLAY,,OV,,AGGR(TY-D GR-5 SAC-B) | ASPH (CHFRS-2P),Seal coat grade 5,316,56,2,,,201309,20141010,,,22651.85,2004,PM
20160727,SM,9,14,IH0035,279,0.911,280,0.213,ML S,001507081,LEVELUP AND PROVIDE PFC OVERLAY,,OV,,D-GR HMA(SQ) TY-D SAC-A PG76-22,Dense-graded TY-D,3267,120,1,2,,201309,20141010,,,21376.3,2004,PM
20160727,SM,9,14,IH0035,292,0.952,298,0.368,ML NS,001514121,"PLANING, SEAL AND ACP OVERLAY",,OV,,"REMOVE STAB BASE & ASPH PAV (4'-5')",Milling,105,55,4,5,,200701,20080303,,,22535.4,2004,
20160727,SM,9,14,IH0035,292,0.952,298,0.368,ML NS,001514121,"PLANING, SEAL AND ACP OVERLAY",,OV,,ASPH (CRS-2) | AGGR(TY-PL GR-4 SAC-B) | ASPH (AC-20-5TR),Seal coat grade 4,316,65,3,,,200701,20080303,,,654381.25,2004,
20160727,SM,9,14,IH0035,292,0.952,298,0.368,ML NS,001514121,"PLANING, SEAL AND ACP OVERLAY",,OV,,D-GR HMA(METH) TY-C PG70-22,Dense-graded TY-C,340,72,2,,,200701,20080303,,,55884,2004,
20160727,SM,9,14,IH0035,292,0.952,298,0.368,ML NS,001514121,"PLANING, SEAL AND ACP OVERLAY",,OV,,PFC (ASPHALT) PG76-22 | PFC (AGGREGATE)(PG76 MIX) SAC-A,Permeable friction course PFC,342,75,1,1.5,,200701,20080303,29057,TON,64,2004,
20160727,SM,9,14,IH0035,292,0.952,298,0.368,ML NS,001514121,"PLANING, SEAL AND ACP OVERLAY",,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(9')",Flexible base,351,85,6,9,,200701,20080303,,,145000,2004,
20160727,SM,9,14,IH0035,292,0.952,298,0.368,ML NS,001514121,"PLANING, SEAL AND ACP OVERLAY",,OV,,"PLAN ASPH CONC PAV (1' TO 2 1/2') | PLANE ASPH CONC PAV (2 1/2') | PLANE ASPH CONC PAV (1')",Milling,354,90,5,2.5,,200701,20080303,407815,SY,1.933333333,2004,
20160727,SM,9,110,IH0035E,371,0.883,378,0.845,ML NS,004809028,"PLANING, SEAL AND ACP OVERLAY",,OV,,PRIME COAT (MC-30),Prime coat,310,73,7,,,200801,20090101,,,20527.98,2004,
20160727,SM,9,110,IH0035E,371,0.883,378,0.845,ML NS,004809028,"PLANING, SEAL AND ACP OVERLAY",,OV,,AGGR(TY-PL GR-4 SAC-B) | ASPH (AC-20-5TR),Seal coat grade 4,316,75,4,,,200801,20090101,,,479746.95,2004,
20160727,SM,9,110,IH0035E,371,0.883,378,0.845,ML NS,004809028,"PLANING, SEAL AND ACP OVERLAY",,OV,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D PG64-22 | D-GR HMA(QCQA) TY-D SAC-B PG76-22 | PLACEMENT BONUS/PENALTY,Dense-graded HMA,341,85,3,,,200801,20090101,,,181251.58,2004,
20160727,SM,9,110,IH0035E,371,0.883,378,0.845,ML NS,004809028,"PLANING, SEAL AND ACP OVERLAY",,OV,,PFC (ASPHALT) PG76-22 | PFC (AGGREGATE)(PG76 MIX) SAC-A,Permeable friction course PFC,342,95,1,1.5,,200801,20090101,22808,TON,328.705,2004,
20160727,SM,9,110,IH0035E,371,0.883,378,0.845,ML NS,004809028,"PLANING, SEAL AND ACP OVERLAY",,OV,,"PLANE ASPH CONC PAV (0' TO 3 1/2') | PLANE ASPH CONC PAV(0' TO 1') | PLANE ASPH CONC PAV(2' TO 4') | PLANE ASPH CONC PAV (2 1/2') | PLANE ASPH CONC PAV (0'- 2 1/2')",Milling,354,105,5,4,,200801,20090101,19248,SY,1.524,2004,
20160727,SM,9,110,IH0035E,371,0.883,378,0.845,ML NS,004809028,"PLANING, SEAL AND ACP OVERLAY",,OV,,"PAV JT UNDERSEAL (24')",Fabric underseal,356,130,6,,,200801,20090101,,,2179.58,2004,
20160727,SM,9,110,IH0035E,371,0.883,378,0.845,ML NS,004809028,"PLANING, SEAL AND ACP OVERLAY",,OV,,"FULL-DEPTH REPAIR CRCP (8')",Concrete pavement,361,135,2,8,,200801,20090101,,,666894.7,2004,
20160727,SM,9,161,SH0006,500,0.454,508,0.716,ML,004901085,REHABILITATE ROADWAY AND ACP OVERLAY,,RER,,ASPH (AC-20-5TR) | AGGR (TY-PD GR-4 OR TY-PL GR-4)(SAC-B),Seal coat grade 4,316,65,4,,,200502,20051212,,,555728.25,2004,
20160727,SM,9,161,SH0006,500,0.454,508,0.716,ML,004901085,REHABILITATE ROADWAY AND ACP OVERLAY,,RER,,D-GR HMA(METH) TY-D PG64-22,Dense-graded TY-D,340,73,3,,,200502,20051212,,,29740.1546,2004,
20160727,SM,9,161,SH0006,500,0.454,508,0.716,ML,004901085,REHABILITATE ROADWAY AND ACP OVERLAY,,RER,,PFC (ASPHALT) PG76-22 | PFC (AGGREGATE)(PG76 MIX) SAC-B,Permeable friction course PFC,342,75,1,,,200502,20051212,31821,TON,262.32,2004,
20160727,SM,9,161,SH0006,500,0.454,508,0.716,ML,004901085,REHABILITATE ROADWAY AND ACP OVERLAY,,RER,,PRODUCTION BONUS/PENALTY | STONE-MTRX-ASPH SMA-D SAC-B PG76-22 | PLACEMENT BONUS/PENALTY,Stone matrix asphalt SMA-D,346,85,2,,,200502,20051212,,,1965286.72,2004,
20160727,SM,9,161,SH0006,500,0.454,508,0.716,ML,004901085,REHABILITATE ROADWAY AND ACP OVERLAY,,RER,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(9')",Flexible base,351,89,6,9,,200502,20051212,,,19065,2004,
20160727,SM,9,161,SH0006,500,0.454,508,0.716,ML,004901085,REHABILITATE ROADWAY AND ACP OVERLAY,,RER,,"PLANE ASPH CONC PAV (0' TO 1 1/2') | PLANE ASPH CONC PAV(0' TO 3') | PLANE ASPH CONC PAV (2') | PLANE ASPH CONC PAV(4' TO 6')",Milling,354,90,5,6,,200502,20051212,295095.44,SY,1.5,2004,
20160727,SM,9,74,BS0006N,364,0.0,368A,0.914,ML,004905006,OVERLAY AND UTILITY ADJUSTMENTS,,OV,,"RMV STAB BS AND/OR ASPH PAV (CL 2)(1')",Milling,105,60,4,1,,200207,20030808,,,15531.6,1993,
20160727,SM,9,74,BS0006N,364,0.0,368A,0.914,ML,004905006,OVERLAY AND UTILITY ADJUSTMENTS,,OV,,"AGGR (TY PB, GR 4) | ASPH (AC-15P)",Seal coat grade 4,316,69,3,,,200207,20030808,,,81505,1993,
20160727,SM,9,74,BS0006N,364,0.0,368A,0.914,ML,004905006,OVERLAY AND UTILITY ADJUSTMENTS,,OV,,ASPH STAB BS (GR 4),Asphalt stabilized base,345,80,7,,,200207,20030808,,,11863.6,1993,
20160727,SM,9,74,BS0006N,364,0.0,368A,0.914,ML,004905006,OVERLAY AND UTILITY ADJUSTMENTS,,OV,,"REPAIR EXIST FLEX PAV STRUCT (8 ') | REPAIR EXIST FLEX PAV STR (2'-4')",Flexible base,351,85,6,8,,200207,20030808,486,SY,30.225,1993,
20160727,SM,9,74,BS0006N,364,0.0,368A,0.914,ML,004905006,OVERLAY AND UTILITY ADJUSTMENTS,,OV,,"PLAN ASPH CONC PAV (0' TO 4')",Milling,354,100,5,4,,200207,20030808,,,6598.8,1993,
20160727,SM,9,74,BS0006N,364,0.0,368A,0.914,ML,004905006,OVERLAY AND UTILITY ADJUSTMENTS,,OV,,"REPAIR EXIST CONC PAV (6 ')",Concrete pavement,361,105,1,6,,200207,20030808,,,10625,1993,
20160727,SM,9,74,BS0006N,364,0.0,368A,0.914,ML,004905006,OVERLAY AND UTILITY ADJUSTMENTS,,OV,,HOT MIX (TY D)(SURF)(PG 70-22),Dense-graded TY-D,3146,210,2,,,200207,20030808,,,356044,1993,
20160727,SM,9,98,US0084,612,0.0,620,1.71,ML,005502021,SEAL COAT,,SC,,ASPH (AC-20-5TR) | ASPH (AC-15P)(SBS) | AGGR (TY PB GR4 OR TY PL GR4),Seal coat grade 4,316,240,1,,,200311,20041111,,,5418492.31,1993,
20160727,SM,9,98,US0084,612,0.0,620,1.71,ML,005502021,SEAL COAT,,SC,,"PLANE ASPH CONC PAV (O' TO 1')",Milling,354,252,2,1,,200311,20041111,,,137197,1993,
20160727,SM,9,50,US0084,644,0.0,644,1.559,ML,005504028,MICROSURFACING,,SC,,ASPH (AC10-2TR) | AGGR(TY-PL GR-5 SAC-B),Seal coat grade 5,316,112,2,,,200702,20081212,,,231322,2004,
20160727,SM,9,50,US0084,644,0.0,644,1.559,ML,005504028,MICROSURFACING,,SC,,MICROSURFACING,Microsurfacing,350,120,1,,,200702,20081212,,,197202.845,2004,
20160727,SM,9,50,US0084,644,1.559,648,0.267,ML EW,005505046,"ASPHALT CONCRETE PAVEMENT, MILLING AND SURFACING",,OV,,"REPAIR EXIST FLEX PAV STRUCT (6')",Flexible base,351,60,3,6,,200103,20010909,,,5112,1993,
20160727,SM,9,50,US0084,644,1.559,648,0.267,ML EW,005505046,"ASPHALT CONCRETE PAVEMENT, MILLING AND SURFACING",,OV,,PLAN ASPH CONC PAV (2 IN),Milling,354,65,2,2,,200103,20010909,,,40920.4,1993,
20160727,SM,9,50,US0084,644,1.559,648,0.267,ML EW,005505046,"ASPHALT CONCRETE PAVEMENT, MILLING AND SURFACING",,OV,,HOT MIX (TY D)(SURF)(PG 76-22)(S OR TR),Dense-graded TY-D,3146,150,1,2,,200103,20010909,,,360096,1993,
20160727,SM,9,50,US0084,648,0.203,650,1.516,ML EW,005505047,SEAL COAT,,SC,,ASPH (AC-20-5TR) | AGGR(TY-PL GR-3LW SAC-B) | AGGR (TY-L GR-5 SAC-B)RED | AGGR (TY-PD GR-4 OR TY-PL GR-4)(SAC-B) | ASPH (CRS-2P) | AGGR(TY-E GR-4 SAC-B) | ASPH (AC-20XP) | ASPH (AC-15P)SBS,Seal coat 3 CR,316,265,1,,,200411,20051010,,,5232118.28,2004,
20160727,SM,9,50,US0084,652,0.962,660,1.029,ML EW,005506030,SEAL COAT,,SC,,"AGGR(TY-PL GR-3LW SAC-A) | ASPH (AC-20-5TR) | AGGR(TY-PL GR-4 SAC-B) | AGGR(TY-L GR-4 SAC-B) | AGGR (TY D GR-3 OR TY L GR-3)(SAC B) | ASPH (AC-20-XP, AC-15P OR AC-10-2TR) | AGGR(TY-PL GR-5 SAC-B) | AGGR (TY-PD GR-4 OR TY-PL GR-4)(SAC-B) | ASPH (CRS-2P)",Seal coat 3 CR,316,190,1,,,200910,20101212,,,6273535.6,2004,
20160727,SM,9,161,US0084,666,0.703,666,1.611,ML,005507057,MICROSURFACE,,SC,,ASPH (CHFRS-2P OR CRS-2P) | AGGR (TY-B GR-5 OR TY-L GR-5 SAC-B),Seal coat grade 5,316,55,1,,,201101,20111212,,,647004.1,2004,
20160727,SM,9,161,US0084,676,1.464,680,1.657,ML,005508104,ASPHALT CONCRETE PAVEMENT OVERLAY,,OV,,EMBANKMENT (FINAL)(ORD COMP)(TY A),Fill,132,50,5,,,200506,20060404,,,37940,2004,
20160727,SM,9,161,US0084,676,1.464,680,1.657,ML,005508104,ASPHALT CONCRETE PAVEMENT OVERLAY,,OV,,AGGR(TY-D GR-4 SAC-B) | ASPH (CRS-2P),Seal coat grade 4,316,60,3,,,200506,20060404,,,20040.98,2004,
20160727,SM,9,161,US0084,676,1.464,680,1.657,ML,005508104,ASPHALT CONCRETE PAVEMENT OVERLAY,,OV,,D-GR HMA(METH) TY-D SAC-B PG64-22,Dense-graded TY-D,340,70,2,,,200506,20060404,663,TON,261.53,2004,
20160727,SM,9,161,US0084,676,1.464,680,1.657,ML,005508104,ASPHALT CONCRETE PAVEMENT OVERLAY,,OV,,PFC (ASPHALT) PG76-22 | PFC (AGGREGATE)(PG76 MIX) SAC-B,Permeable friction course PFC,342,75,1,,,200506,20060404,17718.447,TON,369.3775,2004,
20160727,SM,9,161,US0084,676,1.464,680,1.657,ML,005508104,ASPHALT CONCRETE PAVEMENT OVERLAY,,OV,,"PLANE ASPH CONC PAV (0' TO 1 1/2') | PLANE ASPH CONC PAV(0' TO 3')",Milling,354,83,4,3,,200506,20060404,15685,SY,14.08,2004,
20160727,SM,9,161,US0084,678,0.628,678,0.751,ML,005508105,CULVERT EXTENSION,,RER,,EMBANKMENT (FINAL)(ORD COMP)(TY B),Fill,132,75,3,,,200605,20071010,,,6048,2004,
20160727,SM,9,161,US0084,678,0.628,678,0.751,ML,005508105,CULVERT EXTENSION,,RER,,D-GR HMA(METH) TY-C PG64-22,Dense-graded TY-C,340,121,1,,,200605,20071010,,,10904.64,2004,
20160727,SM,9,161,US0084,678,0.628,678,0.751,ML,005508105,CULVERT EXTENSION,,RER,,"PLANE ASPH CONC PAV (2')",Milling,354,122,2,2,,200605,20071010,,,6577.2,2004,
20160727,SM,9,161,US0084,694,0.818,702,0.739,ML EW,005601032,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,OV,,EMBANKMENT (VEHICLE)(ORD COMP)(TY B),Fill,132,60,6,,,200909,20110202,,,30367.5,2004,
20160727,SM,9,161,US0084,694,0.818,702,0.739,ML EW,005601032,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,OV,,"AGGR (TY-D GR-4 OR TY-L GR-4)(SAC-B) | ASPH (AC-15P, AC-20XP OR AC-12-5TR)",Seal coat grade 4,316,100,2,,,200909,20110202,,,638335.44,2004,
20160727,SM,9,161,US0084,694,0.818,702,0.739,ML EW,005601032,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,OV,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-B PG64-22 | D-GR HMA(QCQA) TY-D PG64-22(LEVEL-UP) | D-GR HMA(QCQA) TY-D SAC-B PG70-22 | PLACEMENT BONUS/PENALTY,Dense-graded HMA,341,110,1,2.5,,200909,20110202,,,4800702.45,2004,
20160727,SM,9,161,US0084,694,0.818,702,0.739,ML EW,005601032,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(6')",Flexible base,351,125,4,6,,200909,20110202,,,24000,2004,
20160727,SM,9,161,US0084,694,0.818,702,0.739,ML EW,005601032,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,OV,,"PLANE ASPH CONC PAV(0' TO 6')",Milling,354,130,3,6,,200909,20110202,,,5600.397,2004,
20160727,SM,9,161,US0084,694,0.818,702,0.739,ML EW,005601032,REPAIR AND RESURFACE WITH ASPHALT PAVEMENT,,OV,,"PAV JT UNDERSEAL (24')",Fabric underseal,356,135,5,,,200909,20110202,,,30371.5,2004,
20160727,SM,9,147,SH0014,346,0.06,352,0.33,ML EW,009304045,SEAL COAT AND OVERLAY ROADWAY,,OV,,ASPH (CRS-2) | AGGR (TY-D GR-4 OR TY-L GR-4)(SAC-B),Seal coat grade 4,316,585,2,,,201403,20150404,,,3124,2004,PM
20160727,SM,9,147,SH0014,346,0.06,352,0.33,ML EW,009304045,SEAL COAT AND OVERLAY ROADWAY,,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(8')",Flexible base,351,595,5,8,,201403,20150404,,,103320,2004,PM
20160727,SM,9,147,SH0014,346,0.06,352,0.33,ML EW,009304045,SEAL COAT AND OVERLAY ROADWAY,,OV,,"PLANE ASPH CONC PAV(0' TO 6')",Milling,354,600,4,6,,201403,20150404,,,25758.4,2004,PM
20160727,SM,9,147,SH0014,346,0.06,352,0.33,ML EW,009304045,SEAL COAT AND OVERLAY ROADWAY,,OV,,MEMBRANE UNDERSEAL,Membrane,3233,675,3,,,201403,20150404,,,107857.75,2004,PM
20160727,SM,9,147,SH0014,346,0.06,352,0.33,ML EW,009304045,SEAL COAT AND OVERLAY ROADWAY,,OV,,D-GR HMA TY-D PG64-22(LEVEL-UP) | D-GR HMA TY-D SAC-B PG70-22,Dense-graded HMA,3268,680,1,1.5,,201403,20150404,22816,TON,66.5,2004,PM
20160727,SM,9,147,SH0014,352,0.33,356,0.479,ML NS,009305047,SEAL COAT AND OVERLAY ROADWAY,,OV,,MEMBRANE UNDERSEAL,Membrane,3233,1230,2,,,201403,20150404,,,73983,2004,LR
