dtin,src,district,county,hwy,brm,bdp,erm,edp,lane,csj,pjdesc,workid,wrk,funcode,descr,layer,itm,lin,layerno,mthk,activity,letdate,compdate,qty,unt,cost,spec_yr,rehab
20160225,SM,19,183,US0059,300,0,304,0.363,ML,006310011,REHABILITATION OF EXISTING ROADWAY,,RER,,D-GR HMA(QCQA) TY-C PG76-22 | PLACEMENT BONUS/PENALTY | PRODUCTION BONUS/PENALTY,Dense-graded TY-C,341,95,2,,,200502,20050808,,,396346.61,2004,
20160225,SM,19,183,US0059,300,0,304,0.363,ML,006310011,REHABILITATION OF EXISTING ROADWAY,,RER,,"PLANE ASPH CONC PAV (6') | PLANE CONC PAV(0' TO 2')",Milling,354,105,3,6,,200502,20050808,26917,SY,5.835,2004,
20160225,SM,19,183,US0059,300,0,304,0.363,ML,006310011,REHABILITATION OF EXISTING ROADWAY,,RER,,"PAV JT UNDERSEAL (18')",Fabric underseal,356,115,4,,,200502,20050808,,,61424,2004,
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,"REMOVING STAB BASE & ASPH PAV (12')",Milling,105,90,3,12,,201306,20150606,,,8662.5,2004,MR
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,EMBANKMENT (FINAL)(ORD COMP)(TY C),Fill,132,105,9,,,201306,20150606,,,42950,2004,MR
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,FL BS (RDWY DEL) (TY D GR 4) (IN VEH),Flexible base Gr 4,247,145,6,12,,201306,20150606,,,259776,2004,MR
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,"REWORK BS MATL (TY C)(10')  (ORD COMP)",Flexible base,251,150,7,10,,201306,20150606,,,7208,2004,MR
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,"CEMENT TREAT (NEW BASE)(12') | CEMENT TREAT (SUBGRADE)(12') | CEMENT",Cement treated subgrade,275,155,8,12,,201306,20150606,,,146865,2004,MR
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,PRIME COAT (MC-30) | PRIME COAT & BLOTTER (MC-30),Prime coat,310,170,5,,,201306,20150606,3425,GAL,6,2004,MR
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,AGGR (TIER III) | ASPH (TIER III) | ASPH (AC-10 OR AC-10-2TR) | AGGR(TY-B GR-5 SAC-B),Seal coat grade 5,316,180,2,,,201306,20150606,,,49302.8,2004,MR
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,"PLANE ASPH CONC PAV (2 1/2')",Milling,354,200,4,2.5,,201306,20150606,,,82984.5,2004,MR
20160225,SM,19,183,SH0149,316,1.184,318,0.041,ML NS,006311055,CONSTRUCT CONTINUOUS LEFT TURN LANE,,RER,,D-GR HMA(SQ) TY-D SAC-A PG76-22,Dense-graded TY-D,3267,680,1,2,,201306,20150606,,,393530,2004,MR
20160225,SM,19,32,SH0011,710,1.354,714,0.974,ML EW,008307032,RESURFACE EXISTING 2-LANE RURAL HIGHWAY,,OV,,EMBANK (ORD COMP)(TY B)(CL 2),Fill,132,78,4,,,200402,20040707,,,18760,1993,
20160225,SM,19,32,SH0011,710,1.354,714,0.974,ML EW,008307032,RESURFACE EXISTING 2-LANE RURAL HIGHWAY,,OV,,EMULS ASPH (SS-1),Fog seal,314,115,2,,,200402,20040707,,,7047.28,1993,
20160225,SM,19,32,SH0011,710,1.354,714,0.974,ML EW,008307032,RESURFACE EXISTING 2-LANE RURAL HIGHWAY,,OV,,"PLAN ASPH CONC PAV (0.5' TO 7.5') | PLAN ASPH CONC PAV (7.5')",Milling,354,120,3,7.5,,200402,20040707,64850,SY,2.69,1993,
20160225,SM,19,32,SH0011,710,1.354,714,0.974,ML EW,008307032,RESURFACE EXISTING 2-LANE RURAL HIGHWAY,,OV,,"HOT MIX (TY C)(BASE)(PG 64-22) 2.5' | HOT MIX (TY D)(SURF)(PG 76-22) 2'| HOT MIX (TY C)(BASE)(PG 76-22) 3'",Dense-graded HMA,3146,280,1,7.5,,200402,20040707,26299,TON,43.8125,1993,
20160225,SM,19,32,SH0011,708,1.134,710,1.354,ML,008307036,RESURFACE EXISTING 2-LANE RURAL HIGHWAY,,OV,,D-GR HMA(QCQA) TY-C PG64-22 | D-GR HMA(QCQA) TY-C PG76-22 | PLACEMENT BONUS/PENALTY | PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-A PG76-22,Dense-graded HMA,341,100,1,,,200508,20060404,,,1031480.493,2004,
20160225,SM,19,32,SH0011,708,1.134,710,1.354,ML,008307036,RESURFACE EXISTING 2-LANE RURAL HIGHWAY,,OV,,"PLANE ASPH CONC PAV (6.5') | PLANE ASPH CONC PAV (2') | PLANE ASPH CONC PAV (2' TO 6.5')",Milling,354,115,2,6.5,,200508,20060404,43018,SY,1.75,2004,
20160225,SM,19,32,SH0011,714,0.174,714,1.868,ML EW,008307037,SEAL COAT,,SC,,"AGGR (TY-PB GR-4 OR TY-PL GR-4 SAC-A) | ASPH (AC-20-5TR) | ASPH (AC-10-2TR, AC-15P OR AC-15XP)",Seal coat grade 4,316,55,1,,,200801,20081111,,,1003974.27,2004,
20160225,SM,19,225,SH0011,724,0,730,0,ML NS,008309028,SEAL COAT,,SC,,AGGR (TY-PB GR-4 OR TY-PL GR-4 SAC-A) | ASPH (TIER II) | ASPH (TIER I),Seal coat grade 4,316,55,1,,,201010,20120606,,,4240111,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,SUBGRADE WIDENING (ORD COMP),Subgrade,112,80,9,,,200501,20060505,,,50680,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,EMBANKMENT (VEHICLE)(ORD COMP)(TY C),Fill,132,85,8,,,200501,20060505,,,1560,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,"FL BS (RDWY DEL) (TY E GR 4) (IN VEH) | FL BS (COMP IN PLACE)(TY E)(GR 4)(11')",Flexible base,247,125,6,11,,200501,20060505,,,273720.51,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,"CEMENT TREAT (MX EXST MTL & NW BS)(11') | CEMENT",Cement treated base,275,135,7,11,,200501,20060505,,,554562.181,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,"SALV, HAUL & STKPL RECLM ASPH PAV",Milling,305,145,4,,,200501,20060505,,,6096,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,PRIME COAT & BLOTTER (MC-30) | PRIME COAT (SS-1),Prime coat,310,150,5,,,200501,20060505,53226,GAL,1.4,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,AGGR(TY-PB GR-4 SAC-A) | ASPH (AC-20-5TR) | AGGR(TY-PB GR-3 SAC-A) | ASPH (AC-10),Seal coat 2 CR,316,155,2,,,200501,20060505,,,494874.7,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,D-GR HMA(METH) TY-D PG64-22 | D-GR HMA(METH) TY-C PG64-22,Dense-graded HMA,340,175,3,,,200501,20060505,828,TON,85.125,2004,
20160225,SM,19,172,US0259,238,0.583,242,1.318,ML,008401019,REHABILITATE & WIDEN EXISTING 4-LANE RURAL HIGHWAY,,RER,,D-GR HMA(QCQA) TY-C PG76-22 | PLACEMENT BONUS/PENALTY | PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-A PG64-22 | D-GR HMA(QCQA) TY-D SAC-A PG76-22 | D-GR HMA(QCQA) TY-C PG64-22,Dense-graded HMA,341,180,1,,,200501,20060505,,,3052052.74,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,SUBGRADE WIDENING (ORD COMP),Subgrade,112,85,10,,,200603,20070808,,,50590,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,EMBANKMENT (VEHICLE)(ORD COMP)(TY B),Fill,132,90,9,,,200603,20070808,,,1056,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,"FL BS (RDWY DEL) (TY E GR 4) (IN VEH) | FL BS (COMP IN PLACE)(TY E)(GR 4)(11')",Flexible base,247,125,6,11,,200603,20070808,,,262590,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,"REWORK BS MTL (TY C) (7') (STKPL)(OC)",Flexible base,251,135,7,7,,200603,20070808,,,28630,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,"CEMENT TREAT (EXIST MATL) (10') | CEMENT TREAT (MX EXST MTL & NW BS)(11') | CEMENT",Cement treated base,275,140,8,11,,200603,20070808,,,524593,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,"SALV, HAUL & STKPL RECLM ASPH PAV",Milling,305,155,3,,,200603,20070808,,,9225,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,PRIME COAT & BLOTTER (MC-30),Prime coat,310,160,5,,,200603,20070808,,,96999.4,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,AGGR(TY-PB GR-4 SAC-A) | AGGR(TY-PB GR-3 SAC-A) | ASPH (AC-15P) | ASPH (AC-10),Seal coat 2 CR,316,165,2,,,200603,20070808,,,484829.6,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,PLACEMENT BONUS/PENALTY | PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-A PG70-22 | D-GR HMA(QCQA) TY-D SAC-A PG64-22 | D-GR HMA(QCQA) TY-C PG70-22 | D-GR HMA(QCQA) TY-C PG64-22,Dense-graded HMA,341,185,1,,,200603,20070808,,,3129765,2004,
20160225,SM,19,172,US0259,232,0.938,238,0.59,ML,008401020,REHABILITATE & WIDEN EXISTING 2-LANE RURAL HIGHWAY,,RER,,"PLANE ASPH CONC PAV(0' TO 2')",Milling,354,205,4,2,,200603,20070808,,,22670,2004,
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,SUBGRADE WIDENING (ORD COMP),Subgrade,112,75,10,,,201304,20150606,,,40848,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,"FL BS(CMP IN PLC)(TY D GR 2)(10') | FL BS (RDWY DEL)(TY D GR 2)(10')",Flexible base,247,110,6,10,,201304,20150606,41970,SY,14.5,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,"REWORK BS MTL (TY D) (6') (ORD COMP)",Flexible base,251,117,7,6,,201304,20150606,,,21369.8,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,"LIME (QUICKLIME (DRY)) | LIME TRT (EXST MATL)(8')",Lime treated base,260,118,8,8,,201304,20150606,,,7299.46,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,"CEMENT TREAT (SUBGRADE) (8') | CEMENT TREAT(MX EXST MTL & NW BS)(12') | CEMENT",Cement treated base,275,120,9,8,,201304,20150606,,,1200188.4,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,PRIME COAT & BLOTTER (MC-30),Prime coat,310,135,4,,,201304,20150606,,,119361.25,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,EMULS ASPH (BS OR SUBGR TRT)(CSS-1),Prime coat,314,137,5,,,201304,20150606,,,9545.28,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,ASPH (TIER II) | ASPH (CRS-2P) | AGGR (TIER II) | AGGR(TY-B GR-3 SAC-B) | AGGR(TY-B GR-4 SAC-B),Seal coat 2 CR,316,138,2,,,201304,20150606,,,577606.75,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,"PLANE ASPH CONC PAV (0' TO 5')",Milling,354,150,3,5,,201304,20150606,,,349420.6,2004,MR
20160225,SM,19,172,US0259,224A,1.492,232,0.915,ML NS,008501044,REHABILITATE 4-LANE UNDIVIDED HIGHWAY,,RER,,PRODUCTION BONUS/PENALTY | D-GR HMA TY-C PG70-22 | PLACEMENT BONUS/PENALTY | D-GR HMA TY-D PG70-22,Dense-graded HMA,3268,425,1,,,201304,20150606,,,4367111.5,2004,MR
20160225,SM,19,19,US0259,212,1.604,220,1.81,ML NS,008502041,REHABILITATION OF EXISTING 2-LANE RURAL HIGHWAY,,RER,,RMV STB BS AND/OR ASH PAV (CL 2)VAR DEP,Milling,105,70,5,,,200401,20041111,,,27292.5,1993,
20160225,SM,19,19,US0259,212,1.604,220,1.81,ML NS,008502041,REHABILITATION OF EXISTING 2-LANE RURAL HIGHWAY,,RER,,FL BS (RDWY DEL)(TY A GR2 CL 1) | FL BS (RDWY DEL)(TY A GR6 CL 1),Flexible base,247,80,6,10,,200401,20041111,924,CY,30,1993,
20160225,SM,19,19,US0259,212,1.604,220,1.81,ML NS,008502041,REHABILITATION OF EXISTING 2-LANE RURAL HIGHWAY,,RER,,"REWRKING BS MATL (DC)(TY B CL 5)(12') | REWRKING BS MATL (DC)(TY D CL 5)(6') | REWRKING BS MATL (DC)(TY B CL 5)(10')",Flexible base,251,90,7,10,,200401,20041111,5852,CY,19.16666667,1993,
20160225,SM,19,19,US0259,212,1.604,220,1.81,ML NS,008502041,REHABILITATION OF EXISTING 2-LANE RURAL HIGHWAY,,RER,,"CEM TRT (EXIST MATL)(STR-O)(10')(DC) | CEMENT",Cement treated base,275,101,8,10,,200401,20041111,,,71588.5,1993,
20160225,SM,19,19,US0259,212,1.604,220,1.81,ML NS,008502041,REHABILITATION OF EXISTING 2-LANE RURAL HIGHWAY,,RER,,FOG SEAL (CSS-1),Fog seal,315,111,2,,,200401,20041111,,,13956,2004,
20160225,SM,19,19,US0259,212,1.604,220,1.81,ML NS,008502041,REHABILITATION OF EXISTING 2-LANE RURAL HIGHWAY,,RER,,"LOAD, HAUL & DISTR AGGR | AGGR (TY PB, GR 4) | AGGR (TY PB GR5 OR TY PL GR5) | ASPH (AC-20-5TR) | ASPH (AC OR EMUL) | AGGR (TYPB GR3 OR TY PL GR3)",Seal coat 3 CR,316,115,3,,,200401,20041111,,,269202.15,1993,
20160225,SM,19,19,US0259,212,1.604,220,1.81,ML NS,008502041,REHABILITATION OF EXISTING 2-LANE RURAL HIGHWAY,,RER,,ASPH CONC (TY D),Dense-graded TY-D,340,145,1,,,200401,20041111,,,300,1993,
