dtin,src,district,county,hwy,brm,bdp,erm,edp,lane,csj,pjdesc,workid,wrk,funcode,descr,layer,itm,lin,layerno,mthk,activity,letdate,compdate,qty,unt,cost,spec_yr,rehab
20160712,SM,12,102,UA0090,700,0.626,704,1.285,ML,002710063,REHAB EXISTING ROAD AND DRAINAGE SYSTEM,,RER,,"REPAIR EXIST CONC PAV (7"") | REPAIR EXIST CONC PAV (10 "")",Concrete pavement,361,170,2,7,,200407,20060404,5877.14,SY,112.5,1993,
20160712,SM,12,102,UA0090,700,0.626,704,1.285,ML,002710063,REHAB EXISTING ROAD AND DRAINAGE SYSTEM,,RER,,HOT MIX (TY C)(LEVEL-UP)(PG 76-22) | HOT MIX(TY D)(SURF)(PG 76-22S) | HOT MIX (TY C)(SURF)(PG 76-22),Dense-graded HMA,3146,380,3,,,200407,20060404,35228,TON,39,1993,
20160712,SM,12,102,UA0090,700,0.626,704,1.285,ML,002710063,REHAB EXISTING ROAD AND DRAINAGE SYSTEM,,RER,,EMBANK (DENS CONT)(TY A)(CL 2),Fill,132,85,7,,,200407,20060404,,,5000,1993,
20160712,SM,12,102,UA0090,700,0.626,704,1.285,ML,002710063,REHAB EXISTING ROAD AND DRAINAGE SYSTEM,,RER,,HOT MIX-COLD LAID ASPH CONC PAV (TY A),Hot mix cold laid HMCL,334,112,9,,,200407,20060404,,,6068,1993,
20160712,SM,12,102,UA0090,700,0.626,704,1.285,ML,002710063,REHAB EXISTING ROAD AND DRAINAGE SYSTEM,,RER,,"SALV, HL & STKPL RCL APH PV (4"" TO 8"")",Milling,305,110,4,8,,200407,20060404,,,23333.2,1993,
20160712,SM,12,102,UA0090,700,0.626,704,1.285,ML,002710063,REHAB EXISTING ROAD AND DRAINAGE SYSTEM,,RER,,"PLANE ASPH CONC PAV (4"" TO 8"") | PLAN ASPH CONC PAV (2 IN)",Milling,354,120,5,8,,200407,20060404,161995.88,SY,0.95,1993,
20160712,SM,12,102,UA0090,700,0.626,704,1.285,ML,002710063,REHAB EXISTING ROAD AND DRAINAGE SYSTEM,,RER,,SUBGRADE WIDENING (DENS CONT),Subgrade,112,80,8,,,200407,20060404,,,15200,1993,
20160712,SM,12,102,UA0090,700,0.596,702,1.421,ML NS,002710069,"RECONSTRUCT INTERSECTION AT IH45, FLEXIBLE PAVEMENT REPAIR, CURB REPAIR AND FULL DEPTH REPAIR",,RER,,"FULL-DEPTH REPAIR CRCP (7"")",Concrete pavement,361,130,4,7,,201304,20140606,,,42480,2004,MR
20160712,SM,12,102,UA0090,700,0.596,702,1.421,ML NS,002710069,"RECONSTRUCT INTERSECTION AT IH45, FLEXIBLE PAVEMENT REPAIR, CURB REPAIR AND FULL DEPTH REPAIR",,RER,,D-GR HMA(SQ) TY-D PG76-22 | D-GR HMA(SQ) TY-D SAC-A PG76-22,Dense-graded HMA,3267,307,1,4,,201304,20140606,274,TON,140,2004,MR
20160712,SM,12,102,UA0090,700,0.596,702,1.421,ML NS,002710069,"RECONSTRUCT INTERSECTION AT IH45, FLEXIBLE PAVEMENT REPAIR, CURB REPAIR AND FULL DEPTH REPAIR",,RER,,EMBANKMENT (FINAL)(ORD COMP)(TY C),Fill,132,99,5,,,201304,20140606,,,72600,2004,MR
20160712,SM,12,102,UA0090,700,0.596,702,1.421,ML NS,002710069,"RECONSTRUCT INTERSECTION AT IH45, FLEXIBLE PAVEMENT REPAIR, CURB REPAIR AND FULL DEPTH REPAIR",,RER,,"SALV, HAUL & STKPL RCL APH PV (2 TO 4"")",Milling,305,125,2,4,,201304,20140606,,,11178,2004,MR
20160712,SM,12,102,UA0090,700,0.596,702,1.421,ML NS,002710069,"RECONSTRUCT INTERSECTION AT IH45, FLEXIBLE PAVEMENT REPAIR, CURB REPAIR AND FULL DEPTH REPAIR",,RER,,"REMOVING STAB BASE AND ASPH PAV(8"") | REMOVING STAB BASE AND ASPH PAV (10"")",Milling,105,85,3,8,,201304,20140606,9971,SY,11,2004,MR
20160712,SM,12,80,US0059,540,0.573,538,0.696,ML,002712130,"REFLECTIVE CRACK RELIEF INTERLAYER, ACP OVERLAY, THIN BONDED PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,"FULL-DEPTH REPAIR CPJR (10"")",Concrete pavement,361,85,2,10,,200505,20060303,,,52500,2004,
20160712,SM,12,80,US0059,540,0.573,538,0.696,ML,002712130,"REFLECTIVE CRACK RELIEF INTERLAYER, ACP OVERLAY, THIN BONDED PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,D-GR HMA(METH) TY-D SAC-B PG70-22,Dense-graded TY-D,340,76,3,,,200505,20060303,,,371610.72,2004,
20160712,SM,12,80,US0059,540,0.573,538,0.696,ML,002712130,"REFLECTIVE CRACK RELIEF INTERLAYER, ACP OVERLAY, THIN BONDED PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,PRODUCTION BONUS/PENALTY | PLACEMENT BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-B PG76-22,Dense-graded TY-D,341,82,4,,,200505,20060303,,,544477.28,2004,
20160712,SM,12,80,US0059,540,0.573,538,0.696,ML,002712130,"REFLECTIVE CRACK RELIEF INTERLAYER, ACP OVERLAY, THIN BONDED PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,"PLANE ASPH CONC PAV (0"" TO 1 1/2"") | PLANE CONC PAV(0"" TO 1"")",Milling,354,83,6,1.5,,200505,20060303,1422,SY,18.345,2004,
20160712,SM,12,80,US0059,540,0.573,538,0.696,ML,002712130,"REFLECTIVE CRACK RELIEF INTERLAYER, ACP OVERLAY, THIN BONDED PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,"SLV, HAUL & STKPL RCL APH PV (8 TO 10"")",Milling,305,75,5,10,,200505,20060303,,,145920,2004,
20160712,SM,12,80,US0059,540,0.573,538,0.696,ML,002712130,"REFLECTIVE CRACK RELIEF INTERLAYER, ACP OVERLAY, THIN BONDED PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,TBPFC (MEMBRANE) | TBPFC (ASPHALT) | TBPFC (AGGREGATE),Thin bonded permeable friction course TBPFC,3000,295,1,,,200505,20060303,,,421783.2,2004,
20160712,SM,12,80,US0059,548,0.411,536,1.873,ML,002712131,"BASE REPAIR, SURFACE TREATMENT, OVERLAY AND JOINT REPAIR (FRONTAGE ROADS & MAINLANE SHOULDERS)",,OV,,PRODUCTION BONUS/PENALTY | PLACEMENT BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-B PG70-22 | D-GR HMA(QCQA) TY-C SAC-B PG70-22,Dense-graded HMA,341,105,1,,,200608,20070808,,,1538545,2004,
20160712,SM,12,80,US0059,548,0.411,536,1.873,ML,002712131,"BASE REPAIR, SURFACE TREATMENT, OVERLAY AND JOINT REPAIR (FRONTAGE ROADS & MAINLANE SHOULDERS)",,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(5"")",Flexible base,351,115,4,5,,200608,20070808,,,20000,2004,
20160712,SM,12,80,US0059,548,0.411,536,1.873,ML,002712131,"BASE REPAIR, SURFACE TREATMENT, OVERLAY AND JOINT REPAIR (FRONTAGE ROADS & MAINLANE SHOULDERS)",,OV,,"REMOVING STAB BASE & ASPH PAV (7""-12"")",Milling,105,74,2,7,,200608,20070808,,,8796.76,2004,
20160712,SM,12,80,US0059,548,0.411,536,1.873,ML,002712131,"BASE REPAIR, SURFACE TREATMENT, OVERLAY AND JOINT REPAIR (FRONTAGE ROADS & MAINLANE SHOULDERS)",,OV,,"SALV,HAUL & STKPL RCL APH PV (2"") | SALV, HAUL & STKPL RCL APH PV (0 TO 2"") | SALV,HAUL & STKPL RCL APH PV(3/4"")",Milling,305,80,3,2,,200608,20070808,207563,SY,0.916666667,2004,
20160712,SM,12,102,US0059,524,1.836,518,0.267,ML NS,002713202,"SEAL COAT, CAM LEVEL UP, THIN ASPHALT OVERLAY AND PAVEMENT MARKERS",,OV,,"FULL-DEPTH REPAIR CRCP (13"")",Concrete pavement,361,80,1,13,,201307,20150303,,,53000.265,2004,MR
20160712,SM,12,102,US0059,524,1.836,518,0.267,ML NS,002713202,"SEAL COAT, CAM LEVEL UP, THIN ASPHALT OVERLAY AND PAVEMENT MARKERS",,OV,,"PLANE CONC PAV(0"" TO 1-1/2"")",Milling,354,75,2,1.5,,201307,20150303,,,398762,2004,MR
20160712,SM,12,102,US0090,806,0.029,842,0.776,ML,002801087,"BASE REPAIR, MILL, ASPHALT OVERLAY AND PAVEMENT MARKINGS",,OV,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D PG76-22 | PLACEMENT BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-A PG76-22,Dense-graded HMA,341,95,1,,,200602,20061010,,,378051.235,2004,
20160712,SM,12,102,US0090,806,0.029,842,0.776,ML,002801087,"BASE REPAIR, MILL, ASPHALT OVERLAY AND PAVEMENT MARKINGS",,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(14"")",Flexible base,351,278,4,14,,200602,20061010,,,3508.95,2004,
20160712,SM,12,102,US0090,806,0.029,842,0.776,ML,002801087,"BASE REPAIR, MILL, ASPHALT OVERLAY AND PAVEMENT MARKINGS",,OV,,"SALV, HAUL & STKPL RCL APH PV (0""TO 4"")",Milling,305,80,3,4,,200602,20061010,,,73519.25,2004,
20160712,SM,12,102,US0090,806,0.029,842,0.776,ML,002801087,"BASE REPAIR, MILL, ASPHALT OVERLAY AND PAVEMENT MARKINGS",,OV,,"REMOVING STAB BASE & ASPH PAV(14"")",Milling,105,60,2,14,,200602,20061010,,,5300,2004,
20160712,SM,12,102,BU0090U,852,1.793,854,1.711,ML,002801090,BASE REPAIR AND ACP OVERLAY,,OV,,"HM (TY D)(SURF)(PG 76-22)(L, S OR TR)",Dense-graded TY-D,3146,785,1,,,200311,20050909,4276.33,TON,68.53,1993,
20160712,SM,12,102,BU0090U,852,1.793,854,1.711,ML,002801090,BASE REPAIR AND ACP OVERLAY,,OV,,EMBANK (DENS CONT)(TY C)(CL 1),Fill,132,629,5,,,200311,20050909,12111,CY,9.585,1993,
20160712,SM,12,102,BU0090U,852,1.793,854,1.711,ML,002801090,BASE REPAIR AND ACP OVERLAY,,OV,,"REPAIR EXIST FLEX PAV STRUCT (10"")",Flexible base,351,636,4,10,,200311,20050909,,,4005.0697,1993,
20160712,SM,12,102,BU0090U,852,1.793,854,1.711,ML,002801090,BASE REPAIR AND ACP OVERLAY,,OV,,PLAN ASPH CONC PAV (2 IN),Milling,354,635,3,2,,200311,20050909,,,26282.334,1993,
20160712,SM,12,102,BU0090U,852,1.793,854,1.711,ML,002801090,BASE REPAIR AND ACP OVERLAY,,OV,,"REMV STAB BS AND/OR ASPH PAV(CL 2)(14"")",Milling,105,623,2,14,,200311,20050909,,,26809.9617,1993,
20160712,SM,12,102,BU0090U,848,0.136,852,1.621,ML,002801091,TREAT FLEX BASE SHOULDERS AND ACP OVERLAY,,OV,,"HM(TY D)(LVL-UP)(PG 76-22)(L, S OR TR) | HM (TY D)(SURF)(PG 76-22)(L, S OR TR) | HM (TY C)(SURF)(PG 76-22)(L, S, OR TR)",Dense-graded HMA,3146,335,1,,,200311,20050909,28465.02,TON,42,1993,
20160712,SM,12,102,BU0090U,848,0.136,852,1.621,ML,002801091,TREAT FLEX BASE SHOULDERS AND ACP OVERLAY,,OV,,EMBANK (ORD COMP)(TY C)(CL 3),Fill,132,80,4,,,200311,20050909,,,789.75,1993,
20160712,SM,12,102,BU0090U,848,0.136,852,1.621,ML,002801091,TREAT FLEX BASE SHOULDERS AND ACP OVERLAY,,OV,,"REPAIR EXIST FLEX PAV STRUCT (10"")",Flexible base,351,101,3,10,,200311,20050909,,,5572.1997,1993,
20160712,SM,12,102,BU0090U,848,0.136,852,1.621,ML,002801091,TREAT FLEX BASE SHOULDERS AND ACP OVERLAY,,OV,,"PLAN ASPH CONC PAV (3 "") | PLAN ASPH CONC PAV (2 IN)",Milling,354,104,2,3,,200311,20050909,192100.61,SY,0.675,1993,
20160712,SM,12,102,BU0090U,848,0.136,852,1.621,ML,002801091,TREAT FLEX BASE SHOULDERS AND ACP OVERLAY,,OV,,SUBGRADE WIDENING (DENS CONT) | SUBGRADE WIDENING (ORD COMP),Subgrade,112,70,5,,,200311,20050909,282.68,STA,337.5,1993,
20160712,SM,12,102,US0090,842,0.83,846,1.492,ML NS,002801092,"BASE REPAIR,ONE COURSE SURFACE TREATMENT, PAVEMENT, UNDERSEAL, OVERLAY AND PAVEMENT MARKINGS",,OV,,PRODUCTION BONUS/PENALTY | PLACEMENT BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-A PG76-22,Dense-graded TY-D,341,80,1,2,,201006,20101111,,,1304600,2004,
20160712,SM,12,102,US0090,842,0.83,846,1.492,ML NS,002801092,"BASE REPAIR,ONE COURSE SURFACE TREATMENT, PAVEMENT, UNDERSEAL, OVERLAY AND PAVEMENT MARKINGS",,OV,,"ASPH BINDER(AC-10) | PAV JT UNDERSEAL (36"")",Fabric underseal,356,95,5,,,201006,20101111,,,76700,2004,
20160712,SM,12,102,US0090,842,0.83,846,1.492,ML NS,002801092,"BASE REPAIR,ONE COURSE SURFACE TREATMENT, PAVEMENT, UNDERSEAL, OVERLAY AND PAVEMENT MARKINGS",,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(17"")",Flexible base,351,85,4,17,,201006,20101111,,,21354.9,2004,
20160712,SM,12,102,US0090,842,0.83,846,1.492,ML NS,002801092,"BASE REPAIR,ONE COURSE SURFACE TREATMENT, PAVEMENT, UNDERSEAL, OVERLAY AND PAVEMENT MARKINGS",,OV,,"PLANE ASPH CONC PAV(0"" TO 2"")",Milling,354,90,3,2,,201006,20101111,,,20000,2004,
20160712,SM,12,102,US0090,842,0.83,846,1.492,ML NS,002801092,"BASE REPAIR,ONE COURSE SURFACE TREATMENT, PAVEMENT, UNDERSEAL, OVERLAY AND PAVEMENT MARKINGS",,OV,,AGGR(TY-PB GR-4S SAC-B) | ASPH (AC-20-5TR),Seal coat grade 4,316,70,2,,,201006,20101111,,,325000,2004,
20160712,SM,12,102,BU0090U,852,0.252,854,1.833,ML EW,002801095,BASE REPAIR & ACP OVERLAY,,OV,,PRODUCTION BONUS/PENALTY | PLACEMENT BONUS/PENALTY,Dense-graded HMA,341,693,1,,,201209,20130606,2000,DOL,1,2004,MR
20160712,SM,12,102,BU0090U,852,0.252,854,1.833,ML EW,002801095,BASE REPAIR & ACP OVERLAY,,OV,,D-GR HMA(QCQA) TY-D SAC-A PG70-22,Dense-graded TY-D,3224,285,2,1.5,,201209,20130606,,,1674365,2004,MR
20160712,SM,12,102,BU0090U,852,0.252,854,1.833,ML EW,002801095,BASE REPAIR & ACP OVERLAY,,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(10"")",Flexible base,351,80,5,10,,201209,20130606,,,32500,2004,MR
20160712,SM,12,102,BU0090U,852,0.252,854,1.833,ML EW,002801095,BASE REPAIR & ACP OVERLAY,,OV,,"PLANE ASPH CONC PAV (0"" TO 1 1/2"") | PLANE ASPH CONC PAV (1.5"")",Milling,354,85,4,1.5,,201209,20130606,43252,SY,2.1,2004,MR
20160712,SM,12,102,BU0090U,852,0.252,854,1.833,ML EW,002801095,BASE REPAIR & ACP OVERLAY,,OV,,ASPH (AC-20XP OR AC-20-5TR) | AGGR(TY-PB GR-4S SAC-B),Seal coat grade 4,316,70,3,,,201209,20130606,,,568725,2004,MR
20160712,SM,12,102,US0090,854,1.787,862,1.34,ML,002802079,"BASE REPAIR, PLANING, ACP REHABILITATION, O/L, SIGNING & PAV EMENT MARKINGS",,OV,,REPAIR EXIST CONC PAV (VAR DEPTH),Concrete pavement,361,70,1,,,200412,20050707,,,74000,1993,
20160712,SM,12,102,US0090,854,1.787,862,1.34,ML,002802079,"BASE REPAIR, PLANING, ACP REHABILITATION, O/L, SIGNING & PAV EMENT MARKINGS",,OV,,"HM (TY D)(SURF)(PG 76-22)(L, S OR TR)",Dense-graded TY-D,3146,290,2,,,200412,20050707,,,601319.25,1993,
20160712,SM,12,102,US0090,854,1.787,862,1.34,ML,002802079,"BASE REPAIR, PLANING, ACP REHABILITATION, O/L, SIGNING & PAV EMENT MARKINGS",,OV,,EMBANK (DENS CONT)(TY C)(CL 3),Fill,132,57,5,,,200412,20050707,,,8976.8,1993,
20160712,SM,12,102,US0090,854,1.787,862,1.34,ML,002802079,"BASE REPAIR, PLANING, ACP REHABILITATION, O/L, SIGNING & PAV EMENT MARKINGS",,OV,,"REPAIR EXIST FLEX PAV STRUCT (10"")",Flexible base,351,60,4,10,,200412,20050707,,,342000,1993,
20160712,SM,12,102,US0090,854,1.787,862,1.34,ML,002802079,"BASE REPAIR, PLANING, ACP REHABILITATION, O/L, SIGNING & PAV EMENT MARKINGS",,OV,,"PLANE ASPH CONC PAV (O"" TO 1"")",Milling,354,65,3,1,,200412,20050707,,,26862.5,1993,
20160712,SM,12,102,US0090,856,0.522,858,0.562,ML NS,002802087,"MILL, SEAL COAT, BASE REPAIR AND ACP OVERLAY",,OV,,PRODUCTION BONUS/PENALTY | D-GR HMA(QCQA) TY-D SAC-A PG76-22 | PLACEMENT BONUS/PENALTY,Dense-graded TY-D,341,80,1,2,,200904,20100101,,,551537,2004,
20160712,SM,12,102,US0090,856,0.522,858,0.562,ML NS,002802087,"MILL, SEAL COAT, BASE REPAIR AND ACP OVERLAY",,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(15"")",Flexible base,351,90,3,15,,200904,20100101,,,9066.44,2004,
20160712,SM,12,102,US0090,856,0.522,858,0.562,ML NS,002802087,"MILL, SEAL COAT, BASE REPAIR AND ACP OVERLAY",,OV,,"SALV, HAUL & STKPL RCL APH PV (3"")",Milling,305,65,2,3,,200904,20100101,,,89178,2004,
20160712,SM,12,237,SH0006,626,1.074,632,3.108,ML,005004025,"BASE REPAIR, PLANING, ONE COURSE SURFACE TREATMENT, PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,D-GR HMA(QCQA) TY-D SAC-A PG76-22,Dense-graded TY-D,341,76,2,,,200503,20051010,,,25968,2004,
20160712,SM,12,237,SH0006,626,1.074,632,3.108,ML,005004025,"BASE REPAIR, PLANING, ONE COURSE SURFACE TREATMENT, PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,"FLEXIBLE PAVEMENT STRUCTURE REPAIR(12"")",Flexible base,351,90,4,12,,200503,20051010,,,43785,2004,
20160712,SM,12,237,SH0006,626,1.074,632,3.108,ML,005004025,"BASE REPAIR, PLANING, ONE COURSE SURFACE TREATMENT, PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,"PLANE ASPH CONC PAV(0"" TO 2"")",Milling,354,95,3,2,,200503,20051010,,,11200,2004,
20160712,SM,12,237,SH0006,626,1.074,632,3.108,ML,005004025,"BASE REPAIR, PLANING, ONE COURSE SURFACE TREATMENT, PERMEABLE FRICTION COURSE AND PAVEMENT MARKINGS",,OV,,PFC (ASPHALT) PG 76-22 TR | PFC (AGGREGATE)(PG76 MIX) SAC-A,Permeable friction course PFC,342,80,1,,,200503,20051010,32703.06,TON,250,2004,
